Movie	Mean Rating	Rating Count	Cold Index
长跑者的寂寞	8.1	906	38.58820462734789
危机最前线	8.1	1790	38.58555219682256
爱情有什么道理	7.8	1392	38.581215806595885
红衣少女	7.9	1518	38.5786141469963
居里夫人	7.7	1277	38.5688571309673
我是大卫	8.3	2103	38.5667438484249
第69届NHK红白歌会	8.3	2103	38.5667438484249
大河	7.5	1063	38.566280771967335
淘气的金丝猴	7.8	1397	38.560901598048
野孩子	7.7	960	38.558146808752674
推定有罪	7.9	1524	38.55597797194638
罗宾计划	7.9	1524	38.55597797194638
米娜的故事	8.7	833	38.54928218545824
残菊物语	8.4	2277	38.54637588196816
老狗	7.6	1172	38.541619684965056
眼泪	7.5	1069	38.535618113295335
留夏	7.6	1175	38.527507139874054
木更津猫眼 日本篇	8.6	2648	38.521230781446405
布利特	7.7	1288	38.520885768655326
九日女王	7.8	1407	38.520490394664854
12个温柔的日本人	8.0	1670	38.51241723212856
十八般武艺	7.5	1074	38.510197078015054
寻找智美更登	7.6	1179	38.50874635982956
天荒情未了	7.5	1076	38.5000617858353
下岗风波	7.5	988	38.497299128818184
一个Z和两个O	7.7	1296	38.48625413816359
醋海风波	7.5	1079	38.484894115781195
摔香炉	7.7	1297	38.48194022321421
星际5555：异星梦系统秘传	8.5	854	38.48130505939181
追随你脚步	7.5	1080	38.479847595758194
单身公寓	7.7	1300	38.46901840663563
罗宾汉	8.1	1826	38.468398284657376
丽拉说	7.9	1549	38.46261009799194
焚尸人	8.3	2140	38.46159581804059
方寸之爱	7.9	1550	38.458906798131935
幸福的餐桌	7.9	929	38.45719246104165
未了阴阳情	8.4	865	38.4508670707979
埃尔维斯与安娜贝尔	7.7	1305	38.447548167392334
生活是甜蜜的	7.6	1193	38.443581219477686
心灵投手	7.8	1431	38.42466355729779
鬼怪文豪怪谈4：后日	7.9	1560	38.42200465851744
有机体的秘密	7.6	1199	38.41588707670464
妄想学生会OAD3	8.4	864	38.412513117277975
孩子在看着我们	8.3	876	38.40953136030608
失落的王子	8.0	1700	38.40895635355943
莎乐美	8.7	2899	38.3968638171888
宇宙奇趣录	7.6	1204	38.39291428360587
弥留之春	7.7	1319	38.387866300501614
阿里巴巴和四十大盗	7.5	1101	38.37493644207824
背马鞍的男孩	7.8	1444	38.373426236250566
告白实行委员会：喜欢上你的那个瞬间	7.6	1214	38.347253525228034
落水姻缘	7.8	1451	38.34602764270987
文学少女回忆录1：梦见少女的前奏曲	7.4	1007	38.34296035372108
元气少女缘结神OVA：神明 幸福美满	9.2	4066	38.3429198550923
无限斗界之暗夜双龙	7.5	1108	38.340410273250484
我的朋友很少 Add-on Disk	7.4	1008	38.337625284562904
七龙珠 OVA：魔神城内的睡美人	7.6	1217	38.3336286210308
爱情来了	8.0	1724	38.32749381606368
特丽丝塔娜	7.7	1334	38.32462035191188
如果我们生活在一起	7.6	1222	38.31099491070611
女朋友	7.6	1223	38.30647928328465
金田一少年事件簿2 杀戮的深蓝	7.5	982	38.29609671925952
鹳鸟踟蹰	8.8	3156	38.29527438300623
审判	8.5	2555	38.29404777340486
流浪记	8.0	911	38.29300257904022
战争房间	7.9	1596	38.29108803874223
烈日长虹	7.5	1120	38.281726926890975
来自伦敦的男人	7.5	1121	38.27686506313655
忠勇之家	7.5	1121	38.27686506313655
王中王	8.0	1740	38.273813072428524
虫师 铃之滴	9.3	4370	38.27262069435858
旅客	8.4	860	38.25902660269195
稻草人	8.0	1745	38.25713903179524
野良神 OAD3	8.3	2217	38.2484828753153
法网边缘	7.7	1353	38.245522034225516
让娜·迪尔曼	8.7	2970	38.24396010549494
成功的滋味	7.8	1479	38.23773933090319
西贡小姐：二十五周年表演	8.2	2057	38.23381268002386
战火中的伊甸园	7.9	1615	38.22317880908326
马达加斯加的企鹅：僵尸企鹅就是我	8.1	1904	38.22229497463568
复核调查	7.5	1133	38.21885864490692
SP 要人警护官 革命篇	7.6	1243	38.21693386143412
禁忌的女人	7.8	936	38.21669042189587
摇滚兄弟	7.4	995	38.215360681366214
火车上的男人	8.1	1913	38.19454966845311
欢乐树的朋友们：第二发球	9.2	4164	38.183765713611265
狐妖小红娘剧场版：王权富贵	9.2	4166	38.180556813645815
红河	8.2	2077	38.17618115488819
绅士联盟 圣诞特辑	9.2	772	38.171914705119875
第二生命	7.9	921	38.17172968025919
天鹅湖	8.8	3220	38.166949087602994
B420	7.6	1256	38.15949868563535
独家记忆	7.8	1503	38.14654015135747
失宠于上帝的孩子们	7.8	934	38.1463499656941
龙珠剧场版：神龙传说	8.0	1779	38.145006964474135
长靴	7.7	948	38.14286462599832
伸张正义	8.2	2090	38.1390174962872
超越巅峰	7.6	1261	38.13756637941238
出租男孩	7.9	920	38.136018866265104
征服者佩尔	8.6	2819	38.130326410068236
亚当变奏曲	7.4	1049	38.12332529209718
被爱情遗忘的角落	7.4	1054	38.09776612964518
哭泣的女人	7.8	1516	38.09774677457038
三个火枪手	7.5	1159	38.09525764721426
满城风雨	8.4	2456	38.08464773539533
春潮	7.4	1059	38.072327929134
乾隆下江南	7.4	1059	38.072327929134
舞台春秋	8.7	3053	38.0697812935711
黑板 第2夜	7.6	1277	38.06796288251317
痴心的我	7.4	1060	38.06725470390077
真爱永存	8.4	2464	38.06480562316914
恐怖平衡	7.9	918	38.06457851975931
海力布	7.8	1525	38.06421123420603
福禄双霸天	8.3	2286	38.0637081443064
没有女人的国家	7.6	1278	38.063641665685935
一切安好	7.5	975	38.061108072584524
纳什维尔	8.1	1957	38.06075808518229
黑公鸡	7.7	1399	38.05852964641566
混在北京	7.7	1399	38.05852964641566
小家伙	7.6	1280	38.05500936648375
披头四与我	7.4	1063	38.05206369500777
我这样过了一生	8.3	2291	38.050536175132635
立食师列传	7.4	990	38.050131462148904
莫里哀情史	7.4	1064	38.047009551019414
玫瑰少年梦	7.7	1403	38.04256106895977
脸红的夏日	7.9	1667	38.04132954351124
幸福	8.3	2295	38.040019281244355
冲绳小芙蓉	8.0	904	38.03928397629229
兄弟	8.0	904	38.03928397629229
壬生义士传	7.9	1669	38.03444913149515
国王与我	7.6	1285	38.033487490432705
弗兰肯斯坦	9.4	4808	38.03197454169273
活人的记录	7.5	974	38.02751596198206
险角	7.6	1289	38.01633019856428
平安夜	8.5	842	38.014150122944265
克拉珀姆厨师奇遇记	7.6	1292	38.0034971337809
草迷宫	8.2	2139	38.00098700561957
万家灯火	8.3	2310	38.00074352088595
游侠儿	7.6	1294	37.99495830111954
逃往雅典娜	7.4	1075	37.99172538054842
知音	7.5	1183	37.98360110716005
左拉传	7.8	1548	37.97940039965309
全家福	7.7	1419	37.97913881085781
卖艺春秋	7.4	1079	37.97176219423744
双峰：遗失的碎片	7.8	929	37.970392556471495
古都	7.7	1422	37.96732678861189
光彩年华	7.7	1423	37.96339498496695
生命的圆圈	7.5	1189	37.95604092371534
龙珠Z剧场版12：复活的融合!! 悟空和贝吉塔	7.8	1555	37.95383839247579
最后的礼物...归休	7.5	1191	37.94688509303034
豪情四海	7.8	1560	37.93565016916911
母亲的城堡	8.6	2911	37.92971652534185
亲情无价	8.3	2340	37.92295137196967
机械威龙	7.6	1311	37.922906589863544
创世纪传说：世界的彼方	7.6	1313	37.914491414125855
意大利式结婚	8.1	2007	37.912326009794334
男情难了	8.2	2175	37.90157710436485
莫扎特和鲸鱼	7.6	1317	37.89769944919371
华清春暖	7.7	1441	37.893091106643936
方便面时代	7.5	1203	37.89227092158742
卷毛头	8.3	2352	37.892113412698336
越战创伤	7.5	1204	37.887744358821585
人造天堂	8.3	2355	37.8844285067596
警察在纽约	7.6	1322	37.8767810679112
座头市	8.2	874	37.872028204732516
干物妹！小埋 OAD	8.0	1869	37.85822677237252
鬼龙院花子的一生	7.7	1451	37.85441190370077
百老汇小姐	8.1	886	37.85273013129901
爱德华二世	7.4	984	37.8516771684249
德国往事	7.3	1002	37.851205752251374
小姐弟荒原历险	7.8	1584	37.84915037151103
门口的野蛮人	7.8	1586	37.84200131479683
人鼠之间	9.1	774	37.841581752703654
小猪大行动	8.3	861	37.84148731885613
灵魂大搜索	7.3	1004	37.84063257727065
中华丈夫	7.6	1331	37.839326579765704
在勾引中学会爱2	7.7	1457	37.83133213042189
爱疯三次元	7.3	1007	37.82481224083296
我想成为贝壳	7.7	1461	37.81599835671975
富士家族2017	8.1	885	37.81588717347708
死亡的游戏	8.5	2763	37.810834470317
十万分之一的偶然	7.5	1223	37.80244666113617
巴士惊魂	7.4	1114	37.800176388180624
航向热带岛屿的冰山	8.1	2049	37.79047328783685
死亡计中计	7.7	1468	37.789264995353776
八仙与跳蚤	8.0	897	37.78525039909193
写乐	7.6	952	37.784225033558464
菜鸟总动员：毕业	8.3	2395	37.78288828936351
空之境界 未来福音 extra chorus	9.0	3903	37.77684512300791
苏丝黄的世界	7.5	1231	37.76692759170567
吸血鬼	7.9	1751	37.75922821986588
赌徒鲍伯	7.4	1123	37.7569256088922
卒迹	7.4	1123	37.7569256088922
滑头鬼之孙 零·泪·雪	8.1	2061	37.756116779038
波希米亚生活	8.2	2230	37.75283410062221
近松物语	8.4	2594	37.75109962768964
灌篮高手 剧场版1	8.1	2063	37.750410148703835
格里芬与菲尼克斯	7.4	1125	37.747361403992265
星星	7.8	1613	37.74636170662829
浮士德	8.6	2998	37.74575862374509
爱情手册	7.4	1130	37.72352508228812
赤裸童年	7.6	950	37.71587551245547
恶魔娃娃	7.3	1028	37.71537213441806
黑帮大佬和平梦	8.1	2076	37.7134513606465
爱情狂奔	8.0	1917	37.710874365407875
梁山伯与祝英台	8.4	2613	37.70657189462597
血洗鳄鱼仇	8.0	1920	37.701787734668734
床伴	7.5	1249	37.68784642597395
爱自皮肤	7.3	1034	37.684513974605615
达尔文奖	7.6	1369	37.68392857056202
霹雳舞	7.7	1496	37.683591316933985
少年	8.0	1929	37.674612786434864
脱线先生	7.5	1253	37.670427648622876
十月	8.1	881	37.66844878625946
笑傲江湖	8.0	1933	37.662575704608926
来自天堂的音符	7.5	1255	37.66173910136605
犬神家族	7.7	1503	37.65748194428879
意外的冬天	7.5	1256	37.6574000187191
玫瑰战争	7.7	934	37.65729419690316
巨人传	8.0	1937	37.650563505657225
飞行员的妻子	8.2	2269	37.64956825790895
青春万岁	7.4	1146	37.647951510657414
醉马时刻	8.2	868	37.64765124552197
别有洞天	7.5	1261	37.63575629547275
地下的天空	7.9	906	37.635409451364
午夜巴士	7.7	1511	37.627791148858236
脸	7.5	962	37.623972717254766
塞瑟岛之旅	8.5	2848	37.623760158516504
女人韵事	8.2	2279	37.62337572821895
赤足情缘	7.9	1793	37.62321336261571
张国荣热·情演唱会	9.7	714	37.61567739113356
最佳敌人	7.4	1153	37.61521928932378
大路	7.8	1651	37.61443551659496
东京新爱人	7.9	1796	37.61362027662453
湘女萧萧	7.9	1796	37.61362027662453
挎斗摩托车里的狗	7.8	1652	37.61100492206432
女王的教室特别篇 后篇～恶魔降临～	8.8	3515	37.60663904867454
丹尼玫瑰	7.6	1389	37.60386401678797
芭比之魅力公主学院	7.5	1269	37.60130420926331
过桥	7.7	1519	37.59825713723643
流浪的尤莱克	8.4	2662	37.59321479052715
完美男人	7.5	1271	37.59272512406471
教宗的洗手间	8.1	2120	37.590055246511724
天堂奇迹	7.5	1272	37.588440642542054
中二病也要谈恋爱！ 闪耀的圣爆诞祭	8.2	2293	37.58689862245842
日本昆虫记	8.2	2293	37.58689862245842
欧洲的一天	7.4	976	37.58676533450587
羽国之旅	7.7	1523	37.58354840961494
哆啦A梦：大雄的宇宙小战争	8.3	2478	37.57749553210173
禁忌星球	7.7	1525	37.576208526075185
空屋	9.2	758	37.5723799107825
信蜂～光与蓝的幻想夜话～	8.0	891	37.56725477676884
爱在春天来临	8.0	1967	37.56125489567301
街头俏妞	7.4	1165	37.55956652224344
在撒旦的阳光下	7.3	1059	37.55783701117272
剧场版动画 忍者乱太郎 忍术学园 全员出动！	7.9	1814	37.556396127704346
诺伍德的建筑师	9.1	767	37.545404648247256
早春	8.2	2310	37.54290323750177
警察与女兵	7.8	1672	37.54282567939761
剧场版魔法少女小圆 前篇 起始的故事	8.8	3552	37.53970661415462
我的酷儿婚礼	7.5	1285	37.533046865558596
马拉松	8.7	3324	37.532357218111784
住院的病人	9.2	757	37.529490251364976
这样的爱	8.0	1979	37.5259122676743
翼：春雷记	8.5	2894	37.52483512435795
布劳涅森林的女人们	7.5	1287	37.52457451863282
行至今生	7.8	1679	37.519155464807234
柳媚花娇	8.0	1983	37.51417899932921
血腥星期天	8.1	2149	37.51011842213533
纽约，纽约	7.7	1544	37.506955885915666
灵魂狂欢节	7.5	1294	37.49502463926271
河	7.8	1687	37.492224330584136
请吻我	7.5	1297	37.48240930832552
卡拉斯：为爱而声	8.1	2160	37.480079419985145
劝导	7.6	1421	37.47812809381872
遗忘诗行	7.8	1693	37.47210965847045
记忆中的风琴	7.9	1842	37.468499790918905
自深渊中	7.9	901	37.45632051453333
龙珠Z剧场版6：激突！100亿能量的战士们	7.7	1560	37.44929567982079
恐怖走廊	7.7	1562	37.44212977178789
受骗	7.4	1193	37.43190802949143
大黎明	7.6	1434	37.42785481831651
我爱你，我爱你	7.7	1566	37.427825440577514
武士兰士诺	7.5	956	37.42189592767392
陷阱	8.0	887	37.42179402326951
古畑任三郎 凶手是大使阁下	8.3	2544	37.41902311817867
阳光中的青时雨	8.0	2016	37.418273010016705
蒙古精神	8.5	2945	37.416978948092
吾等何处去	7.9	1859	37.415783683945385
飞出个未来大电影4：绿色狂想	8.2	2360	37.41535721484473
鸳梦重温	8.6	3163	37.41108737904633
柏林谍影	8.4	2744	37.408103138679074
老人交响乐团	7.3	986	37.40544700691655
相约星期二	8.8	3630	37.40086095756423
狮子星座	7.6	1442	37.397143450010795
攻壳机动队SAC：笑面男	9.2	4685	37.395963345311074
德古拉	7.4	1202	37.39151056533174
飞出个未来大电影2：万背之兽	8.3	2562	37.37651665848105
电台之星	7.5	1323	37.37428311200474
你逃我也逃	8.5	2970	37.36478860881691
找乐	8.2	2383	37.35759081306006
哆啦A梦：大雄的宇宙漂流记	8.3	2571	37.35537528827407
夏目友人帐 第六季 特别篇 铃响的残株	9.6	5955	37.349275196687444
夏目友人帐 五 特别篇：一夜酒杯	9.5	5629	37.348711008974846
底牌	7.4	1212	37.34697773615242
三十九级台阶	7.7	1590	37.34275930717251
卡萨诺瓦	7.4	1215	37.33368951743014
李尔王	7.5	1333	37.33326094545979
孤独的国王	8.0	2046	37.332438374407104
扎布里斯基角	8.1	2215	37.33214273592107
忠烈图	8.0	2047	37.32959894157581
方托马斯的反击	7.5	1334	37.329175667446634
未来日记Redial	7.7	1595	37.32519888315631
撒旦探戈	9.0	4184	37.3223600645612
日本春歌考	7.2	1004	37.322267747445025
新纽扣战争	7.7	1596	37.32169340485002
方托马斯	7.5	953	37.32078068390381
冰海沉船	8.3	2587	37.31797271530996
罗马风情画	8.3	2588	37.315642741216195
黑子的篮球第41.5Q：能再来一遍吗	7.9	897	37.31293476910329
祇园歌女	8.3	2594	37.30168177497905
蓝色特快上的秘密	7.5	1341	37.3006641811877
我要活下去	7.7	1603	37.297216383487644
神秘博士：最后的圣诞	8.4	2798	37.289197180273035
大审判	7.4	1227	37.28086273609317
六月虫	7.3	1116	37.27985207819848
战中女人	7.2	1013	37.275595862776875
神父同志	8.1	2237	37.273994113861235
狂野追踪	7.5	1350	37.26422446020235
与安德烈晚餐	8.3	2611	37.26230037301637
血染雪山堡	8.1	2242	37.260858284753766
殴打诱发者	7.2	1016	37.26013066888644
高墙里的中学校	8.4	834	37.25857335651607
血战阿拉曼	7.6	1479	37.25728447626465
扯线王子复仇记	7.2	1017	37.254985750364035
初见：停滞的时光	7.5	1353	37.252131851518364
闭上眼睛活着很容易	7.4	1235	37.24593113152209
最后一天	7.5	1357	37.23605001555843
灵魂奔跑者	7.7	1621	37.234762987552784
花开伊吕波剧场版：甜蜜的家	8.6	3255	37.23198569730605
纽伦堡的审判	9.1	4517	37.23086479920945
被遗忘的孩子	7.8	1767	37.22972797189987
麻雀之歌	8.7	3488	37.2280195289352
猜猜谁来吃晚餐	7.9	1921	37.22752748740554
黑暗之光	8.1	2255	37.226841752206134
铁扇公主	8.6	3259	37.22431395349668
差不多	7.8	1769	37.223318891245526
昭和歌谣大全集	8.0	2085	37.22271588538143
时光依旧	7.5	950	37.21961399255474
头文字D新剧场版：觉醒	7.7	1626	37.21753787244539
独孤：倒回	8.0	2089	37.21157855725025
准备	7.6	1492	37.208974100765175
苦雨恋春风	7.3	1132	37.20437115242502
柔肤	7.5	1367	37.19605190654232
凡多和莉丝	7.8	907	37.194357472982084
恋之涡	7.4	1249	37.18534180696097
人言可畏	7.7	1637	37.179828324139194
杀人鳄鱼潭	7.3	979	37.17687614619309
古墓之谜	7.7	1639	37.172999275116666
真白之恋	7.5	1374	37.16822694577623
保镖	7.8	1788	37.16279151929194
白痴	8.2	855	37.16065141445274
乱世安娜	7.7	1643	37.15936614111578
轻音少女番外篇：Live House!	8.8	3770	37.15897304884116
白雪公主斗牛记	7.6	1506	37.157416048199075
为了霍洛维茨	7.5	1377	37.15634533152375
两极天使	7.7	1644	37.15596304368521
电车狂	8.1	2283	37.15423660360438
杀心慈母	7.5	948	37.152140869478885
南方大作战	7.2	994	37.15037091581901
倾听你心	7.2	1039	37.14305949046973
遥远的街区	7.6	1510	37.142773190237186
双镯	7.5	1381	37.14054338288005
走过冬季	7.6	1512	37.135466300732375
无罪的罪人	7.3	1147	37.134570510922124
西楚霸王之楚汉爭霸	7.2	1041	37.133002161877435
东京快递	7.4	1262	37.129685345883445
间宫兄弟	7.5	1385	37.124787137694646
天堂的孩子	8.7	3546	37.12380264737321
玛德莲堕落少女	7.9	1957	37.1209862806099
安乐乡	7.3	1152	37.111506335819286
永不退缩	7.3	1154	37.10230868304316
忍者小英雄2	7.6	932	37.0996779315595
母亲	8.2	853	37.085624313932335
SP 要人警护官 野望篇	7.3	1159	37.079384109955214
我们是最棒的！	7.3	976	37.078836073228764
乱云	8.5	3111	37.078420776250844
极度狂热	8.1	2313	37.077426956402945
麦克白	7.9	1972	37.07717138511584
特殊的友情	8.3	2697	37.06692627607095
当代奸雄	7.4	960	37.055881348671406
四个32A和一个香蕉少年	7.2	991	37.05391278765101
虹色萤火虫，永远的暑假	7.7	1675	37.0514811236812
艳阳天	7.5	945	37.0508880706201
带我回家	7.3	975	37.04614519064894
九月	7.5	1407	37.03893307179313
双虎屠龙	8.2	2514	37.03884681088955
脑髓地狱	7.2	1060	37.03840998217372
飞越巅峰	7.6	1541	37.030589073493495
怕羞的黄莺	8.0	2156	37.02813329064135
血界战线：王者餐厅的王者	8.7	795	37.02530438635246
契卡	7.4	1287	37.02424685838438
哥哥的烟火	8.0	2160	37.01736239010879
假期	8.3	2720	37.01573062726518
蝴蝶的舌头	8.8	3858	37.011484848508395
德伯维尔家的苔丝	8.3	2722	37.01129930924677
红粉联盟	7.5	1415	37.00804585666164
红与黑	7.7	1689	37.00492802116764
小嗓门	7.3	1176	37.00217368926224
最后的独角兽	8.3	2727	37.00023524320773
鸡皮疙瘩NO.6	7.3	1177	36.99766672299352
圣哥传 OAD	8.7	3619	36.99502980127492
春光满古城	7.2	1069	36.99419338876351
天涯家园	7.7	1694	36.98839537402879
碧罗雪山	8.0	2171	36.98784494455186
圆月映花都	7.9	2005	36.98194029484662
龙珠Z剧场版7：极限之战!! 三大超级赛亚人	7.5	1422	36.98116245644016
